SGMA_SITE_ID,EWM_ID,INFO_SITE_ID,EXISTING_SITE_ID,SUSTAINABILITY_INDICATOR,START_DT,MEASUREMENT_TYPE,VALUE_DT,DATA_VALUE
,25993,,,Groundwater Levels,2025-02-27 00:00:00,15 Year Interim Milestone,2040-02-27 00:00:00,4029.01
,25993,,,Groundwater Levels,2022-01-31 00:00:00,Measurable Objective,2045-02-27 00:00:00,4029.01
,25993,,,Groundwater Levels,2022-01-31 16:35:14,Measurable Objective,2045-02-27 00:00:00,4029.01
,25993,,,Groundwater Levels,2025-02-27 00:00:00,Measurable Objective,2045-02-27 00:00:00,4029.01
,25992,,,Groundwater Levels,2022-01-31 16:35:14,Minimum Threshold,,4027.38
,25992,,,Groundwater Levels,2025-02-27 00:00:00,Minimum Threshold,,4027.38
,25992,,,Groundwater Levels,2022-01-31 16:35:14,5 Year Interim Milestone,2030-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2025-02-27 00:00:00,5 Year Interim Milestone,2030-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2022-01-31 16:35:14,10 Year Interim Milestone,2035-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2025-02-27 00:00:00,10 Year Interim Milestone,2035-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2022-01-31 16:35:14,15 Year Interim Milestone,2040-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2025-02-27 00:00:00,15 Year Interim Milestone,2040-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2022-01-31 16:35:14,Measurable Objective,2045-02-27 00:00:00,4044.38
,25992,,,Groundwater Levels,2025-02-27 00:00:00,Measurable Objective,2045-02-27 00:00:00,4044.38
,37478,,,Groundwater Levels,2022-01-31 16:35:14,Minimum Threshold,,4000.1
,37478,,,Groundwater Levels,2025-02-27 00:00:00,Minimum Threshold,,4000.1
,37478,,,Groundwater Levels,2022-01-31 16:35:14,5 Year Interim Milestone,2030-02-27 00:00:00,4027.2
,37478,,,Groundwater Levels,2025-02-27 00:00:00,5 Year Interim Milestone,2030-02-27 00:00:00,4027.2
,37478,,,Groundwater Levels,2022-01-31 16:35:14,10 Year Interim Milestone,2035-02-27 00:00:00,4027.2
,37478,,,Groundwater Levels,2025-02-27 00:00:00,10 Year Interim Milestone,2035-02-27 00:00:00,4027.2
,37478,,,Groundwater Levels,2022-01-31 16:35:14,15 Year Interim Milestone,2040-02-27 00:00:00,4027.2
,37478,,,Groundwater Levels,2025-02-27 00:00:00,15 Year Interim Milestone,2040-02-27 00:00:00,4027.2
,37478,,,Groundwater Levels,2022-01-31 16:35:14,Measurable Objective,2045-02-27 00:00:00,4027.19
,37478,,,Groundwater Levels,2025-02-27 00:00:00,Measurable Objective,2045-02-27 00:00:00,4027.19
,62443,,,Groundwater Levels,2022-01-31 00:00:00,Minimum Threshold,,94
,62443,,,Groundwater Levels,2022-01-31 00:00:00,Minimum Threshold,,94
,62443,,,Groundwater Levels,2022-01-31 00:00:00,5 Year Interim Milestone,2027-01-31 00:00:00,
,62443,,,Groundwater Levels,2022-01-31 00:00:00,5 Year Interim Milestone,2027-01-31 00:00:00,
,62443,,,Groundwater Levels,2022-01-31 00:00:00,10 Year Interim Milestone,2032-01-31 00:00:00,
,62443,,,Groundwater Levels,2022-01-31 00:00:00,10 Year Interim Milestone,2032-01-31 00:00:00,
,62443,,,Groundwater Levels,2022-01-31 00:00:00,15 Year Interim Milestone,2037-01-31 00:00:00,
,62443,,,Groundwater Levels,2022-01-31 00:00:00,15 Year Interim Milestone,2037-01-31 00:00:00,
,62443,,,Groundwater Levels,2022-01-31 00:00:00,Measurable Objective,2042-01-31 00:00:00,116
,62443,,,Groundwater Levels,2022-01-31 00:00:00,Measurable Objective,2042-01-31 00:00:00,116
,62482,,,Groundwater Levels,2022-01-31 00:00:00,Minimum Threshold,,62
,62482,,,Groundwater Levels,2022-01-31 00:00:00,5 Year Interim Milestone,2027-01-31 00:00:00,
,62482,,,Groundwater Levels,2022-01-31 00:00:00,10 Year Interim Milestone,2032-01-31 00:00:00,
,62482,,,Groundwater Levels,2022-01-31 00:00:00,15 Year Interim Milestone,2037-01-31 00:00:00,
,62482,,,Groundwater Levels,2022-01-31 00:00:00,Measurable Objective,2042-01-31 00:00:00,78
,62483,,,Groundwater Levels,2022-01-31 00:00:00,Minimum Threshold,,88
,62483,,,Groundwater Levels,2022-01-31 00:00:00,5 Year Interim Milestone,2027-01-31 00:00:00,
,62483,,,Groundwater Levels,2022-01-31 00:00:00,10 Year Interim Milestone,2032-01-31 00:00:00,
,62483,,,Groundwater Levels,2022-01-31 00:00:00,15 Year Interim Milestone,2037-01-31 00:00:00,
,62483,,,Groundwater Levels,2022-01-31 00:00:00,Measurable Objective,2042-01-31 00:00:00,93
,47897,,,Groundwater Levels,2020-01-07 00:00:00,Minimum Threshold,,75
,47897,,,Groundwater Levels,2020-01-31 14:06:02,Minimum Threshold,,75
,47897,,,Groundwater Levels,2020-01-07 00:00:00,5 Year Interim Milestone,2025-01-31 14:06:02,208
,47897,,,Groundwater Levels,2020-01-31 14:06:02,5 Year Interim Milestone,2025-01-31 14:06:02,208
,47897,,,Groundwater Levels,2020-01-07 00:00:00,10 Year Interim Milestone,2030-01-31 14:06:02,156
,47897,,,Groundwater Levels,2020-01-31 14:06:02,10 Year Interim Milestone,2030-01-31 14:06:02,156
,47897,,,Groundwater Levels,2020-01-07 00:00:00,15 Year Interim Milestone,2035-01-31 14:06:02,139
,47897,,,Groundwater Levels,2020-01-31 14:06:02,15 Year Interim Milestone,2035-01-31 14:06:02,139
,47897,,,Groundwater Levels,2020-01-07 00:00:00,Measurable Objective,2040-01-31 14:06:02,130
,47897,,,Groundwater Levels,2020-01-31 14:06:02,Measurable Objective,2040-01-31 14:06:02,130
,15492,,,Groundwater Levels,2020-02-01 00:00:00,Minimum Threshold,,-2.9
,15492,,,Groundwater Levels,2024-11-19 00:00:00,Minimum Threshold,,-2.9
,15492,,,Groundwater Levels,2020-02-01 00:00:00,5 Year Interim Milestone,2029-11-19 00:00:00,10.5
